0.212546,1.188539,4.962985,11.887281,22.690668,38.841688,59.232885,85.037813,115.318216,150.885664,191.755996,236.807525,287.871405,
0.188682,1.191850,4.949648,11.851871,22.900845,38.549642,58.554601,83.893115,114.176846,149.919350,190.083229,236.208858,287.672736,
