0.072851,0.342653,1.400796,3.232748,6.183258,10.617509,15.952392,22.410727,30.144420,39.170905,48.908116,60.903237,72.860337,
0.061750,0.359087,1.403950,3.212295,6.155275,10.283579,15.923819,22.833374,30.322169,38.812726,49.483517,61.098745,73.624422,
