0.066369,0.317588,1.282860,2.944206,5.833244,10.008911,15.285788,21.832895,29.528133,37.647067,46.976220,58.496269,70.037947,
0.051340,0.324960,1.280001,2.910444,5.757031,10.007731,15.869950,23.376124,29.119444,37.758853,47.273634,58.503236,69.621347,
