0.055420,0.594603,3.942274,8.896252,18.249937,35.164975,40.197401,66.850836,86.508336,120.762576,161.721904,
0.065019,0.596956,3.852305,9.057342,18.108360,35.028992,39.875480,65.408495,86.331338,121.465681,163.314446,
0.064733,0.591012,4.135476,9.124957,17.845979,35.289314,40.133272,66.473346,85.606952,123.066222,162.819322,
0.065404,0.591214,2.286605,8.863057,18.132449,35.401103,41.004792,65.037244,86.591244,122.199489,163.929833,
0.066090,0.585896,4.316763,9.306780,18.248606,35.918336,40.019433,65.440453,85.578413,121.831446,161.810842,
0.064583,0.576091,3.959064,8.548740,17.529697,34.102094,40.627086,66.197272,85.192033,121.589666,161.742783,
0.055655,0.581257,3.972713,8.804530,17.946584,34.542069,40.366734,66.078629,86.648018,121.688094,162.128963,
