0.131223,1.063692,2.843564,9.991515,27.167627,43.665293,64.918574,103.751615,138.538888,186.790499,261.672666,
0.124972,1.040694,2.806068,10.012412,27.667773,43.910418,65.069757,103.395763,138.435238,186.998046,262.385981,
0.123637,1.036659,2.794391,9.998145,27.810134,43.608338,64.737713,103.623699,138.381960,187.201221,261.230475,
0.123984,1.055387,2.788781,9.875193,27.657033,43.895690,64.986815,103.613171,138.580198,186.667517,262.229014,
0.122707,1.042154,2.822260,9.923029,27.220996,43.604808,65.030024,103.846225,138.410363,186.842167,261.652296,
0.120963,1.022204,2.785914,9.911418,27.536521,43.796322,65.094753,103.856080,138.682470,186.866943,261.860796,
0.125517,1.025875,2.816425,10.056902,28.038864,43.503271,65.031908,103.809589,138.636476,186.871686,261.903077,
0.124551,1.028510,2.712153,9.881785,27.620160,43.875205,65.140451,103.741254,138.586350,186.428080,261.389642,
0.120090,1.035780,2.768200,9.916670,27.658324,43.684475,64.998990,103.788196,138.664127,186.838811,262.119819,
0.126421,1.024059,2.753974,9.946215,27.416182,44.525120,65.055707,103.613227,138.638004,186.738083,261.887493,
