0.000000,0.016900,0.017135,0.029248,0.044453,0.053238,0.066169,0.087292,0.098914,0.141749,0.153728,
0.004311,0.012295,0.017975,0.027275,0.074062,0.067225,0.066345,0.102275,0.115088,0.142713,0.172549,
0.004383,0.011640,0.015537,0.033017,0.044942,0.053180,0.063908,0.100064,0.118525,0.129750,0.163997,
0.004272,0.011753,0.017254,0.036266,0.052306,0.058519,0.065717,0.083559,0.127870,0.146015,0.185673,
0.001984,0.007769,0.017263,0.033402,0.043751,0.055575,0.066135,0.097567,0.122863,0.142870,0.164548,
0.004521,0.006138,0.017100,0.024724,0.044468,0.052876,0.082827,0.084487,0.104426,0.141557,0.171666,
0.004371,0.015592,0.014293,0.021750,0.038808,0.048204,0.077101,0.092457,0.113524,0.140763,0.156248,
0.002022,0.012247,0.024005,0.032232,0.050468,0.041418,0.054478,0.079436,0.119065,0.116721,0.172573,
0.004344,0.009893,0.022204,0.029454,0.038093,0.054701,0.069182,0.100521,0.121662,0.127685,0.165609,
0.000000,0.012376,0.018165,0.019682,0.036845,0.053747,0.079289,0.089963,0.114799,0.135780,0.171111,
