0.002867,0.006564,0.018354,0.026111,0.044901,0.052553,0.066291,0.097704,0.091900,0.138689,0.159032,
0.001544,0.013219,0.019407,0.015149,0.036461,0.059494,0.067110,0.091587,0.111854,0.133228,0.163966,
0.003439,0.006416,0.022503,0.034707,0.039676,0.051686,0.074417,0.089129,0.128595,0.129176,0.163985,
0.000000,0.013128,0.018559,0.029776,0.031273,0.050400,0.058573,0.080545,0.113553,0.142384,0.154234,
0.003392,0.013197,0.011077,0.026002,0.032657,0.052107,0.066684,0.089961,0.094386,0.119069,0.160449,
0.003405,0.013152,0.014925,0.029358,0.031828,0.058347,0.066819,0.080773,0.107346,0.117135,0.163138,
0.003357,0.013150,0.019160,0.026088,0.037964,0.055709,0.060340,0.086957,0.117698,0.124644,0.166460,
0.003349,0.008730,0.017949,0.026199,0.035226,0.053083,0.062998,0.086423,0.103011,0.131851,0.142963,
0.003322,0.009879,0.017545,0.022958,0.035446,0.044815,0.065041,0.093545,0.119694,0.135780,0.151704,
0.003320,0.006722,0.017571,0.027791,0.035482,0.048156,0.070118,0.087886,0.102467,0.124081,0.145288,
