0.134704,1.076768,2.930571,10.245344,27.850452,44.644101,66.387593,107.527373,145.547128,195.874004,274.197455,
0.126403,1.113981,2.877774,10.273166,28.788072,45.669102,67.873687,108.113054,145.628912,196.326032,275.669810,
0.125621,1.099049,2.906888,10.108820,28.599341,45.733198,67.801154,108.486465,145.572546,196.734961,275.636240,
0.127821,1.125065,2.912740,10.164880,28.816837,45.801602,67.637539,108.517714,145.274893,196.408501,275.439946,
0.127139,1.123625,2.922428,10.218853,28.315914,46.005790,68.125707,108.683405,146.541992,196.105269,275.297208,
0.129570,1.123860,2.899168,10.109959,28.766813,45.991978,67.742144,108.701466,146.102688,196.576838,274.504128,
0.125754,1.114578,2.828771,10.257585,28.522806,45.808906,67.729619,108.219714,145.976425,196.196965,274.851046,
0.125794,1.116741,2.898065,10.198503,28.290947,45.901900,67.895733,108.800310,145.776620,196.209017,276.211296,
0.123804,1.106098,2.912365,10.283247,28.509555,45.844928,67.788212,108.696900,146.012160,196.266749,275.291184,
0.127540,1.118101,2.881671,10.125654,29.077601,45.848495,67.840832,108.513206,145.450974,196.244000,275.577016,
