0.003592,0.008951,0.018720,0.026251,0.032911,0.056086,0.070203,0.092429,0.108179,0.140275,0.164365,
0.003538,0.009371,0.020538,0.031719,0.045198,0.062292,0.073547,0.095990,0.122583,0.150976,0.158213,
0.003522,0.009671,0.020476,0.021644,0.045017,0.063478,0.069902,0.091022,0.099624,0.123095,0.159583,
0.000000,0.014900,0.015898,0.021339,0.044726,0.055916,0.079941,0.097956,0.104129,0.141294,0.173900,
0.003605,0.011023,0.015482,0.032515,0.040581,0.062706,0.059914,0.092225,0.128291,0.150242,0.190278,
0.003579,0.010278,0.018730,0.026740,0.045254,0.055704,0.062853,0.093680,0.123129,0.133763,0.168295,
0.003572,0.010046,0.019739,0.031331,0.035961,0.059332,0.081373,0.101414,0.109721,0.138083,0.188856,
0.003532,0.007201,0.019207,0.031029,0.050251,0.055851,0.074540,0.111189,0.115157,0.145638,0.186401,
0.003617,0.013860,0.021008,0.019180,0.048386,0.062287,0.080666,0.091979,0.105401,0.149002,0.187943,
0.003558,0.007140,0.015940,0.031087,0.044798,0.054787,0.067662,0.091384,0.118196,0.139347,0.158685,
