0.000083,1,0.000455,43,0.002193,188,0.008138,768,0.026761,3088,0.107435,12373,0.462993,49520,1.914813,198122,8.729893,792553,43.199262,3170329,236.210567,12681552,
0.000058,1,0.000498,43,0.001647,188,0.006569,768,0.026326,3088,0.105734,12373,0.464342,49520,2.135415,198122,8.954716,792553,43.585493,3170329,236.968965,12681552,
0.000057,1,0.000460,43,0.001646,188,0.006545,768,0.026538,3088,0.107853,12373,0.535830,49520,1.901136,198122,8.955686,792553,44.057627,3170329,237.076423,12681552,
0.000054,1,0.000425,43,0.001669,188,0.006544,768,0.026485,3088,0.106965,12373,0.439337,49520,1.898939,198122,9.048268,792553,43.701813,3170329,237.257648,12681552,
0.000059,1,0.000412,43,0.001654,188,0.006496,768,0.026369,3088,0.109137,12373,0.438174,49520,1.916831,198122,9.090197,792553,43.667625,3170329,237.939140,12681552,
0.000055,1,0.000433,43,0.001678,188,0.006551,768,0.026768,3088,0.107158,12373,0.461830,49520,2.154265,198122,8.725420,792553,43.027161,3170329,236.076945,12681552,
0.000056,1,0.000454,43,0.001637,188,0.006578,768,0.026523,3088,0.107056,12373,0.441776,49520,1.907463,198122,8.861894,792553,43.883952,3170329,236.900590,12681552,
0.000227,1,0.000416,43,0.001741,188,0.006602,768,0.026427,3088,0.108373,12373,0.436263,49520,2.184997,198122,9.659858,792553,43.575976,3170329,236.523330,12681552,
0.000057,1,0.000447,43,0.001670,188,0.006524,768,0.026490,3088,0.106613,12373,0.442252,49520,1.893184,198122,8.770453,792553,43.547150,3170329,235.950953,12681552,
0.000098,1,0.000466,43,0.001664,188,0.006495,768,0.026149,3088,0.104908,12373,0.461088,49520,2.136796,198122,8.902349,792553,43.695231,3170329,237.147529,12681552,
