0.000020,1,0.000032,43,0.000060,188,0.000155,768,0.001124,3088,0.008008,12373,0.056247,49520,0.397168,198122,3.360862,792553,25.664168,3170329,204.892441,12681552,
0.000012,1,0.000013,43,0.000025,188,0.000117,768,0.000802,3088,0.006258,12373,0.051009,49520,0.393642,198122,3.299488,792553,25.543362,3170329,204.583612,12681552,
0.000011,1,0.000012,43,0.000026,188,0.000121,768,0.000810,3088,0.006408,12373,0.050487,49520,0.391746,198122,3.243976,792553,25.872457,3170329,204.865405,12681552,
0.000011,1,0.000013,43,0.000025,188,0.000115,768,0.000823,3088,0.006200,12373,0.050210,49520,0.392225,198122,3.302961,792553,25.504304,3170329,204.758206,12681552,
0.000012,1,0.000013,43,0.000026,188,0.000123,768,0.000820,3088,0.006317,12373,0.051001,49520,0.398548,198122,3.236667,792553,26.365962,3170329,204.972648,12681552,
0.000012,1,0.000013,43,0.000024,188,0.000115,768,0.000804,3088,0.006483,12373,0.054709,49520,0.446152,198122,3.392824,792553,25.729952,3170329,205.007244,12681552,
0.000012,1,0.000012,43,0.000030,188,0.000120,768,0.000842,3088,0.006296,12373,0.049824,49520,0.439149,198122,3.422229,792553,25.646188,3170329,209.518479,12681552,
0.000013,1,0.000013,43,0.000025,188,0.000114,768,0.000842,3088,0.006444,12373,0.050546,49520,0.413830,198122,3.423978,792553,25.685489,3170329,206.677936,12681552,
0.000012,1,0.000013,43,0.000025,188,0.000115,768,0.000860,3088,0.006387,12373,0.050338,49520,0.410801,198122,3.380627,792553,25.661951,3170329,204.967757,12681552,
0.000012,1,0.000013,43,0.000025,188,0.000117,768,0.000801,3088,0.006318,12373,0.050798,49520,0.418120,198122,3.416599,792553,25.731771,3170329,205.487066,12681552,
