0.000027,1,0.000012,43,0.000014,188,0.000058,768,0.000203,3088,0.001453,12373,0.011622,49520,0.089380,198122,0.734763,792553,5.735690,3170329,44.934102,12681552,
0.000017,1,0.000030,43,0.000015,188,0.000038,768,0.000210,3088,0.001344,12373,0.010685,49520,0.084540,198122,0.677342,792553,5.608283,3170329,44.998790,12681552,
0.000010,1,0.000012,43,0.000016,188,0.000038,768,0.000197,3088,0.001373,12373,0.010789,49520,0.083936,198122,0.680775,792553,5.533963,3170329,45.019277,12681552,
0.000011,1,0.000012,43,0.000015,188,0.000037,768,0.000197,3088,0.001349,12373,0.010519,49520,0.083314,198122,0.679230,792553,6.851823,3170329,44.404168,12681552,
0.000012,1,0.000012,43,0.000014,188,0.000038,768,0.000197,3088,0.001375,12373,0.010819,49520,0.084044,198122,0.680166,792553,5.595710,3170329,45.137523,12681552,
0.000011,1,0.000012,43,0.000015,188,0.000038,768,0.000194,3088,0.001381,12373,0.010707,49520,0.083630,198122,0.678594,792553,5.611876,3170329,45.119769,12681552,
0.000012,1,0.000012,43,0.000014,188,0.000038,768,0.000197,3088,0.001417,12373,0.011070,49520,0.083370,198122,0.668792,792553,5.575580,3170329,44.331185,12681552,
0.000012,1,0.000012,43,0.000015,188,0.000035,768,0.000202,3088,0.001339,12373,0.010903,49520,0.083157,198122,0.677377,792553,5.610524,3170329,45.073446,12681552,
0.000012,1,0.000012,43,0.000015,188,0.000039,768,0.000197,3088,0.001347,12373,0.010408,49520,0.084186,198122,0.669467,792553,5.543598,3170329,44.431861,12681552,
0.000012,1,0.000011,43,0.000015,188,0.000038,768,0.000203,3088,0.001375,12373,0.010545,49520,0.083540,198122,0.674365,792553,5.551130,3170329,44.418528,12681552,
