0.326434,2.692185,7.718604,16.662852,34.991011,52.735701,83.694287,127.865053,171.163546,223.550521,306.852367,
0.345812,2.834229,6.884480,16.487228,35.052597,51.574682,81.583753,127.644792,170.245642,223.036302,307.183813,
0.337756,2.814943,6.970399,16.429926,35.065968,51.453799,81.524354,127.176512,170.568147,223.526819,306.992398,
0.342820,2.788550,6.908057,16.522716,35.217708,51.522890,81.488747,127.738269,170.819557,223.186461,306.754464,
0.329437,2.750251,6.864598,16.402369,35.105068,51.723246,82.037713,127.925836,171.122905,223.588753,307.286409,
0.332033,2.753105,6.849075,16.489220,35.089574,51.572980,81.703305,127.894477,171.297356,222.908290,307.692452,
0.335930,2.807424,6.904823,16.206506,35.164877,51.496756,81.619127,127.579850,171.001919,222.848283,307.536736,
0.349464,2.792321,6.865766,16.628026,35.170784,51.565886,81.494135,127.740121,170.391329,223.106182,308.034889,
0.333651,2.769244,6.779072,16.575378,35.178514,51.786368,81.357371,127.347966,171.092412,224.813204,307.500603,
0.330073,2.756611,6.933785,16.555095,35.056648,51.357948,81.381695,127.583392,171.105898,222.916264,307.065240,
