0.183907,1.582416,3.374205,8.203716,17.639144,26.179836,41.148157,64.665141,86.881557,113.709021,157.600104,
0.160474,1.395443,3.486878,8.267452,17.957945,26.542985,41.443275,64.922598,86.653681,114.223488,156.730734,
0.165750,1.441089,3.454043,8.357280,17.930964,26.566418,41.583377,64.938412,87.224017,113.882087,157.893246,
0.160006,1.421373,3.460695,8.385571,17.905753,26.595582,41.515066,65.191622,87.074312,114.129143,157.411036,
0.165657,1.411734,3.444098,8.291551,17.905122,26.712503,41.530672,65.007104,87.104296,114.032969,156.885389,
0.161106,1.452124,3.482508,8.238632,17.860314,26.582912,41.586241,64.710401,87.076053,114.289878,157.386870,
0.162728,1.452627,3.491894,8.333592,17.767302,26.615706,41.463107,64.923208,87.214699,114.204516,157.087559,
0.161363,1.419589,3.466136,8.371385,17.789648,26.710266,41.529370,64.993510,86.943115,114.143081,157.847332,
0.161207,1.445545,3.519295,8.293489,17.867208,26.821967,41.560023,64.908467,87.146057,113.627093,157.192988,
0.159533,1.411834,3.467047,8.289833,17.856768,26.639798,41.505421,65.031417,87.220077,114.329298,157.382272,
