0.148056,1.142291,2.979145,7.121975,15.422894,21.472373,35.686839,56.016593,75.520111,98.927961,137.234661,
0.132289,1.156815,2.977664,7.277692,15.592484,22.152413,35.779397,56.173036,75.617665,99.396822,137.458053,
0.134538,1.205832,2.955119,7.290972,15.578912,22.132133,35.864163,56.250988,75.600755,99.207367,137.565147,
0.134816,1.214764,3.081405,7.222893,15.599729,22.209844,35.858610,56.233711,75.589646,99.019295,137.585768,
0.131862,1.185348,3.044497,7.183047,15.591842,22.306202,35.842812,56.405065,75.779740,98.690871,137.894767,
0.135716,1.152291,2.927010,7.228601,15.613797,22.194790,35.783744,56.218519,76.190187,99.030253,137.851161,
0.132228,1.208593,2.971501,7.298648,15.553528,22.156685,36.024119,56.138037,75.818487,98.743892,137.516664,
0.131813,1.162575,2.991961,7.300659,15.561733,22.092896,35.859143,56.224627,75.808588,98.992023,137.841728,
0.132161,1.192771,3.003875,7.285003,15.508157,22.197582,35.785453,55.976687,75.715554,98.950795,137.852351,
0.131653,1.158534,3.032266,7.197000,15.607200,22.227880,36.124797,56.273231,75.605604,99.088258,137.469603,
