0.286413,2.404431,5.744191,14.266808,30.795095,42.354252,70.292346,109.525257,147.994674,192.643740,268.468270,
0.260023,2.364636,5.715014,14.201655,30.644689,42.066932,69.993818,109.906741,147.461657,197.512114,268.711877,
0.261335,2.381581,5.881685,14.146919,30.607995,42.068182,69.975893,109.701177,147.866350,193.113571,268.321975,
0.261518,2.364055,5.952271,14.181271,30.453752,42.202846,70.343152,109.739081,147.449910,193.496602,267.774031,
0.260671,2.340464,5.724506,14.330576,30.468353,42.151230,70.264998,109.585087,147.523811,192.656672,268.109821,
0.259664,2.315466,5.853744,14.205383,30.611429,42.117384,70.385098,109.802860,148.076114,192.204082,268.411971,
0.255985,2.371676,5.875081,14.171035,30.693313,42.229599,70.366729,110.031497,148.228323,192.921721,268.322444,
0.255719,2.367359,5.772558,14.216753,30.553471,42.090602,69.934240,109.527546,147.514831,192.368886,267.417769,
0.259595,2.328931,5.748755,14.269170,30.613346,42.010135,70.218813,109.715092,148.062077,192.701358,266.909108,
0.258018,2.359929,5.781364,14.202169,30.623276,42.225659,70.108573,109.664919,147.815652,193.397353,267.468504,
