0.157679,1.682597,3.680431,7.930609,15.770795,24.664073,36.299771,58.110763,78.918471,104.722082,146.195493,
0.159638,1.519684,3.693179,7.679228,15.867927,24.030181,36.531431,57.717935,78.284801,103.990304,147.462706,
0.163303,1.506632,3.663662,7.704284,15.791685,24.215873,36.428801,57.543812,78.381181,103.241167,145.811390,
0.153716,1.492654,3.658893,7.822719,15.855069,24.157885,36.484201,57.516977,78.410486,104.064479,145.635118,
0.150924,1.499721,3.639388,7.665414,15.886265,24.198881,36.325448,57.980650,78.286388,104.416178,148.111725,
0.154458,1.486771,3.630230,7.755564,15.939993,24.138386,36.345708,57.812182,78.617544,104.375984,146.880931,
0.152259,1.625102,3.650468,7.740488,15.890364,24.190008,36.348631,57.802405,78.931740,104.061485,148.002878,
0.148630,1.494908,3.690152,7.646533,15.908888,24.178684,36.295591,57.781135,78.762158,102.619423,148.070077,
0.155122,1.487160,3.610300,7.867657,15.873798,24.383235,36.440591,57.555119,78.398438,104.358616,148.365200,
0.158251,1.609580,3.693656,7.652211,15.840345,24.314308,36.517266,57.650075,78.741722,104.595577,147.645348,
