0.513934,5.469247,11.904883,26.863844,58.513746,94.226651,135.080107,212.662303,286.110269,372.194019,526.720986,
0.492397,4.216992,10.418401,26.525510,59.472949,95.594737,136.599583,212.546398,286.498031,375.196489,515.891799,
0.495340,4.241543,10.169310,26.600943,58.769230,95.639320,135.972497,211.900151,284.710856,371.981234,519.079642,
0.491552,4.249483,10.118228,26.443568,59.020480,94.893433,135.683188,213.430570,284.357215,375.324237,519.553722,
0.486420,4.271875,10.244916,26.590494,58.925137,95.181606,135.299861,213.654937,284.918617,370.936121,519.918244,
0.490858,4.264710,10.133735,26.528777,59.080589,95.319336,136.261611,213.650845,285.357392,371.890095,518.824960,
0.496059,4.270596,10.146200,26.496665,58.926893,95.905137,134.636029,212.217985,284.504676,372.487953,517.068093,
0.499435,4.303534,10.280101,26.404067,59.179505,95.522695,135.165506,212.792752,284.720556,374.696185,516.982764,
0.493544,4.284081,10.463979,26.589061,59.321472,96.064683,135.576841,211.997775,285.789674,372.805983,521.154358,
0.489701,4.289510,10.136478,26.456815,59.193883,93.852328,146.764385,217.253130,285.233315,372.072700,516.907460,




















