0.071052,0.772800,1.842384,3.893611,8.505683,14.407485,21.223288,32.672925,44.860634,59.710896,86.512952,
0.071258,0.777689,1.824445,3.877998,8.466761,13.862991,20.757639,32.570640,44.792944,59.654449,86.042620,
0.070298,0.811167,1.889917,3.997092,8.547719,13.653470,20.327432,32.687596,44.977641,59.813479,85.985585,
0.071487,0.805740,1.947348,3.952972,8.575326,13.787255,20.448895,32.675387,44.759810,59.798049,86.111234,
0.070831,0.789553,1.879560,4.001384,8.488659,13.758206,20.209027,32.618793,44.681314,59.819468,85.977385,
0.071158,0.804437,1.951231,3.932652,8.441299,13.794210,20.299564,32.595998,44.646654,59.766575,86.038710,
0.072795,0.804447,1.940747,3.975688,8.540176,13.830455,20.424641,32.646292,44.963634,59.833217,85.733819,
0.072485,0.807518,1.908886,3.946643,8.496145,13.789745,20.220193,32.543531,44.734339,59.729199,86.286374,
0.071856,0.802346,1.950476,3.987362,8.562191,13.762355,20.360827,32.813385,44.842932,59.508066,86.013333,
0.071729,0.798695,1.935175,3.989989,8.526069,13.782720,20.230427,32.710533,44.822845,59.686011,86.092957,
