0.000120,1,0.000728,43,0.002536,188,0.008646,768,0.026851,3088,0.082420,12373,0.363631,49520,1.430135,198122,6.010683,792553,31.828894,3170329,174.081121,10000000,
0.000018,1,0.000300,43,0.001299,188,0.004755,768,0.019604,3088,0.082097,12373,0.352732,49520,1.459660,198122,6.054441,792553,31.298349,3170329,171.976101,10000000,
0.000020,1,0.000375,43,0.001390,188,0.004831,768,0.019111,3088,0.083305,12373,0.352101,49520,1.432297,198122,6.057667,792553,32.020903,3170329,173.618946,10000000,
0.000021,1,0.000314,43,0.001346,188,0.004722,768,0.019533,3088,0.083174,12373,0.349756,49520,1.440155,198122,6.063843,792553,32.071365,3170329,173.912568,10000000,
0.000020,1,0.000313,43,0.001312,188,0.004571,768,0.019014,3088,0.081145,12373,0.354335,49520,1.462078,198122,6.140927,792553,32.228179,3170329,173.583737,10000000,
0.000020,1,0.000307,43,0.001299,188,0.005193,768,0.018433,3088,0.085305,12373,0.353145,49520,1.448469,198122,6.138780,792553,32.353698,3170329,174.748076,10000000,
0.000019,1,0.000318,43,0.001357,188,0.004823,768,0.019350,3088,0.081801,12373,0.347871,49520,1.429987,198122,6.030258,792553,30.999661,3170329,173.162194,10000000,
0.000016,1,0.000311,43,0.001258,188,0.004792,768,0.019882,3088,0.081712,12373,0.348446,49520,1.445052,198122,6.149838,792553,32.074884,3170329,174.149945,10000000,
0.000021,1,0.000326,43,0.001315,188,0.004892,768,0.018016,3088,0.080076,12373,0.349032,49520,1.457747,198122,6.028793,792553,30.986895,3170329,174.568272,10000000,
0.000018,1,0.000318,43,0.001318,188,0.004652,768,0.018761,3088,0.083417,12373,0.353549,49520,1.446768,198122,6.094814,792553,32.132061,3170329,174.570568,10000000,
