0.000001,1,0.000002,43,0.000011,188,0.000076,768,0.000548,3088,0.004021,12373,0.033858,49520,0.191731,198122,1.526009,792553,12.290987,3170329,77.506992,10000000,
0.000001,1,0.000002,43,0.000006,188,0.000044,768,0.000351,3088,0.003029,12373,0.024446,49520,0.192459,198122,1.535148,792553,12.247896,3170329,77.053530,10000000,
0.000000,1,0.000002,43,0.000006,188,0.000045,768,0.000352,3088,0.002852,12373,0.024244,49520,0.190973,198122,1.521102,792553,12.189379,3170329,76.616296,10000000,
0.000000,1,0.000003,43,0.000008,188,0.000045,768,0.000352,3088,0.002877,12373,0.024361,49520,0.191240,198122,1.524408,792553,12.149696,3170329,76.491252,10000000,
0.000001,1,0.000002,43,0.000007,188,0.000045,768,0.000356,3088,0.002975,12373,0.024267,49520,0.188225,198122,1.505337,792553,12.136642,3170329,76.571065,10000000,
0.000001,1,0.000002,43,0.000007,188,0.000045,768,0.000353,3088,0.002934,12373,0.023701,49520,0.191520,198122,1.513472,792553,12.177083,3170329,76.819821,10000000,
0.000001,1,0.000002,43,0.000008,188,0.000056,768,0.000352,3088,0.002920,12373,0.024064,49520,0.190562,198122,1.518359,792553,12.182151,3170329,76.451295,10000000,
0.000001,1,0.000002,43,0.000007,188,0.000045,768,0.000354,3088,0.003046,12373,0.024108,49520,0.188863,198122,1.506779,792553,12.121851,3170329,76.425232,10000000,
0.000001,1,0.000002,43,0.000007,188,0.000045,768,0.000352,3088,0.003054,12373,0.024222,49520,0.190009,198122,1.524553,792553,12.136182,3170329,76.717934,10000000,
0.000001,1,0.000002,43,0.000007,188,0.000045,768,0.000354,3088,0.002907,12373,0.024095,49520,0.197125,198122,1.521052,792553,12.144444,3170329,76.420879,10000000,
