0.217811,1.758184,3.565757,6.683008,16.121505,20.923707,35.375596,59.046486,73.169772,220.191884,302.433739,
0.215553,1.818151,3.679022,6.911881,16.557514,21.146257,35.532313,58.970779,73.328125,219.805541,302.208661,
0.214758,1.819474,3.684336,6.870509,16.448866,21.159223,35.612593,58.815312,73.493695,220.926988,303.996336,
0.216828,1.826894,3.703378,6.913927,16.599297,21.236189,35.632321,61.493901,78.510997,219.434057,305.744700,
0.215754,1.798370,3.691945,6.895637,16.548600,21.229564,35.842391,59.456815,73.914866,220.427980,305.676514,
0.215463,1.808587,3.682306,6.885201,16.573608,21.229178,35.679065,59.081405,73.456515,220.127853,302.642454,
0.218043,1.807642,3.688466,6.879080,16.556345,21.108143,35.817902,59.118819,73.497966,220.101200,305.894129,
0.214448,1.813985,3.691476,6.873722,16.611440,21.262834,35.606280,58.985777,73.833600,220.261204,302.756832,
0.215953,1.812129,3.677652,6.878895,16.519204,21.245116,35.910317,59.161905,73.550199,220.150360,302.473442,
0.215698,1.817230,3.678321,6.870228,16.532483,21.171920,35.568364,58.887155,73.742792,220.069882,306.047144,
