0.056501,0.305631,2.446495,4.996151,
0.039108,0.301822,2.404165,4.992182,
0.051650,0.303690,2.401108,4.988754,
0.038913,0.302455,2.398762,4.955075,
0.038825,0.302182,2.396259,4.970475,
0.038913,0.303240,2.401920,5.006921,
0.056957,0.302062,2.399832,4.977517,
0.051684,0.335107,2.413013,5.014997,
0.052307,0.301665,2.396265,4.978088,
0.038468,0.302931,2.395371,4.990347,
