0.001639,0.015854,0.114662,0.240647,
0.001503,0.015612,0.113987,0.253561,
0.002249,0.016068,0.116712,0.244541,
0.004618,0.015526,0.124167,0.242124,
0.005707,0.015996,0.116028,0.243409,
0.004380,0.016044,0.115989,0.254292,
0.002854,0.015106,0.117683,0.246433,
0.002717,0.023905,0.115101,0.250975,
0.002616,0.016404,0.114008,0.243147,
0.005779,0.015816,0.116787,0.241465,
