0.000840,0.001301,0.007247,0.013974,
0.001354,0.001948,0.008918,0.011816,
0.001297,0.001692,0.007911,0.012827,
0.000000,0.001608,0.008687,0.013389,
0.000467,0.004723,0.008802,0.020503,
0.000838,0.004968,0.009982,0.011696,
0.000000,0.001318,0.008408,0.011408,
0.000000,0.001185,0.007386,0.014061,
0.000467,0.006336,0.009485,0.032867,
0.002327,0.001708,0.007213,0.012335,
