0.044869,0.292949,2.275318,5.108857,
0.047201,0.294150,2.262529,5.164711,
0.036481,0.293004,2.291507,5.156040,
0.046213,0.293341,2.294938,5.159632,
0.045828,0.282403,2.267745,5.113631,
0.036556,0.293398,2.264586,5.256517,
0.036241,0.282482,2.270169,5.158801,
0.046795,0.289877,2.292800,5.141262,
0.036252,0.284358,2.271598,5.209069,
0.046526,0.287981,2.268266,5.169873,
