0.000000,0.001820,0.007269,0.014478,
0.001210,0.003497,0.008469,0.014231,
0.000591,0.002157,0.008308,0.012005,
0.000772,0.002145,0.006319,0.011555,
0.000836,0.001825,0.017856,0.015167,
0.000844,0.003600,0.008960,0.012038,
0.000215,0.001267,0.008212,0.013068,
0.001232,0.003344,0.007212,0.013036,
0.000987,0.005173,0.008173,0.013397,
0.001187,0.002931,0.007980,0.014362,
